"동별(1)",동별(2),동별(3),2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택,소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"동별(1)",동별(2),동별(3),소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계,소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계
"서울시",도봉구,도봉1동,6397,1250,309,752,189,1107,519,3390,131,6964,1140,247,693,200,1107,659,3922,136
"서울시",도봉구,도봉2동,9468,531,144,316,71,8550,57,291,39,9542,495,116,300,79,8553,45,415,34
"서울시",노원구,소계,186626,8143,3226,3824,1093,160725,3536,13471,751,189213,6619,2132,3332,1155,163502,3448,14948,696
"서울시",노원구,월계1동,6840,655,189,383,83,3998,182,1939,66,7568,638,151,392,95,4503,239,2124,64
"서울시",노원구,월계2동,10604,342,78,215,49,9681,189,369,23,11477,131,19,85,27,10866,173,294,13
"서울시",노원구,월계3동,12679,50,15,30,5,12615,X,7,7,12688,45,14,25,6,12617,X,16,10
"서울시",노원구,공릉2동,13132,557,84,390,83,11066,448,996,65,12923,538,47,378,113,10880,325,1122,58
"서울시",노원구,하계1동,10196,178,65,69,44,9040,447,497,34,10466,152,32,67,53,9283,440,560,31
"서울시",노원구,하계2동,8164,X,X,X,X,8160,X,X,X,8160,X,X,X,X,8160,X,X,X
"서울시",노원구,중계본동,8139,842,775,38,29,6158,192,910,37,8088,767,690,45,32,6158,192,933,38
"서울시",노원구,중계1동,8741,X,X,X,X,8733,X,X,5,8743,X,X,X,X,8733,X,X,6
"서울시",노원구,중계4동,7597,141,63,52,26,7189,29,192,46,7706,95,29,44,22,7317,25,230,39
"서울시",노원구,상계1동,13027,355,61,206,88,10901,371,1323,77,13410,326,38,183,105,10902,418,1686,78
"서울시",노원구,상계2동,5875,712,55,489,168,3908,200,967,88,6042,674,44,452,178,3908,200,1181,79
"서울시",노원구,상계5동,6337,981,124,677,180,3458,179,1615,104,7347,1044,114,736,194,4133,202,1873,95
